ID,cy_2011,cy_2012,cy_2013,cy_2014,cy_2015,cy_2016,cy_2017,cy_2018,cy_2019,cy_2020,cy_2021,cy_2022,cy_2023
18060,4,1,14,5,8,21,23,12,15,26,11,26,7
17339,11,11,10,7,21,6,7,13,15,10,8,8,7
17212,21,8,10,8,14,11,15,25,19,11,1,10,7
17342,30,51,48,22,34,22,20,25,35,22,19,12,7
18202,12,6,3,3,3,2,6,2,1,6,6,9,7
18398,3,6,3,0,3,6,1,5,1,3,2,0,7
17776,18,7,10,12,9,6,8,9,11,4,2,2,7
17904,31,11,9,5,9,7,6,18,8,3,3,6,7
17620,7,9,9,12,9,6,4,5,8,8,5,6,7
17909,11,12,11,10,12,8,10,9,2,7,2,4,7
17757,18,13,5,3,2,9,5,1,2,4,6,4,7
17914,0,0,0,0,0,0,0,0,0,0,0,3,7
17063,10,6,7,9,2,6,8,15,11,11,8,11,7
17349,23,29,4,5,2,2,2,3,5,8,1,4,7
17483,4,5,7,4,2,3,5,2,7,2,3,3,7
17935,14,4,8,5,6,11,6,13,12,2,2,2,7
18668,12,11,10,2,3,3,11,14,11,8,9,10,7
20364,4,8,3,3,3,2,1,3,7,3,4,2,7
20233,3,1,1,2,3,0,1,1,1,4,4,3,7
19362,8,11,16,5,1,5,5,8,6,6,1,6,7
19353,27,53,27,22,16,17,13,12,8,11,15,6,7
18633,16,16,14,13,20,5,10,9,10,9,1,8,7
18771,14,13,3,3,4,8,1,8,7,9,3,4,7
18776,12,11,7,6,2,10,9,7,6,3,4,5,7
20077,22,10,6,6,17,6,2,3,11,5,4,3,7
19775,6,2,3,1,1,1,0,1,1,1,1,1,7
20060,5,4,5,5,3,2,5,4,3,5,4,8,7
20203,7,8,6,1,1,3,0,0,2,2,0,8,7
19066,16,20,9,15,4,8,7,9,13,7,2,3,7
18909,3,5,1,1,0,2,1,3,2,0,0,0,7
18928,13,17,15,16,7,8,9,10,18,8,2,5,7
19051,14,7,8,9,1,2,5,5,7,3,0,3,7
21371,2,2,2,1,1,2,4,5,8,3,3,7,7
21119,4,2,2,2,3,4,1,0,1,11,5,5,7
21391,9,1,8,1,0,0,7,5,6,7,7,9,7
23676,1,0,0,0,7,6,4,7,5,1,0,7,7
20648,5,3,6,1,4,8,35,11,9,4,5,2,7
21656,9,5,7,5,4,4,7,6,11,7,6,10,7
20948,8,3,1,4,7,6,7,2,2,11,2,6,7
20653,9,3,1,3,2,0,3,3,1,2,3,2,7
21671,8,8,12,7,2,7,4,13,6,4,3,9,7
21075,7,15,9,9,6,9,14,8,16,5,4,6,7
10279,7,10,10,3,4,2,4,7,10,7,6,14,8
10158,14,12,8,6,9,13,12,13,10,14,6,8,8
9424,12,24,6,12,3,8,17,3,10,9,7,9,8
9733,4,0,0,0,1,0,1,1,1,2,3,3,8
8721,0,2,0,3,0,0,1,2,2,0,0,0,8
10010,12,10,6,4,4,5,5,3,6,3,4,2,8
9728,4,6,3,5,3,6,7,11,5,7,2,4,8
9859,22,23,11,11,2,6,10,14,8,6,5,6,8
12452,10,13,5,9,4,12,7,8,16,4,3,4,8
12443,11,13,3,10,8,4,6,3,5,2,8,3,8
11864,15,7,3,3,3,2,4,12,11,5,3,4,8
10723,15,5,6,2,2,1,3,3,5,5,2,3,8
11444,15,7,7,2,1,7,5,1,23,9,11,11,8
12312,4,4,2,2,1,2,1,3,9,4,5,1,8
12145,2,3,2,4,1,2,10,2,8,0,2,1,8
12309,35,19,17,14,16,10,9,14,34,17,17,18,8
10867,4,4,4,0,0,6,1,2,3,1,2,0,8
11006,7,10,3,3,1,8,3,2,7,5,1,5,8
10716,0,0,2,1,5,2,1,2,1,2,4,4,8
12152,2,0,0,0,2,1,3,5,2,1,4,3,8
12575,4,3,6,2,2,2,3,3,6,8,2,5,8
10848,13,10,7,3,6,8,2,0,7,5,4,5,8
12727,12,11,13,8,3,3,6,12,13,4,1,10,8
13296,8,11,7,6,2,0,6,4,10,6,5,6,8
13616,8,3,3,1,2,1,10,6,3,3,4,6,8
13032,19,14,9,2,9,6,5,21,17,9,3,7,8
14316,16,11,13,12,17,13,26,32,25,10,7,10,8
12751,6,5,3,2,5,1,2,8,10,3,3,3,8
13886,14,9,7,4,1,2,6,15,11,3,3,7,8
13751,7,4,3,5,5,5,4,3,11,5,3,5,8
12728,38,29,23,18,17,13,13,38,20,11,11,13,8
13764,1,4,5,8,6,4,2,3,6,10,0,1,8
14070,5,5,5,2,5,2,6,4,2,4,3,4,8
14193,22,9,10,6,3,5,10,7,7,3,5,6,8
14289,5,5,9,10,6,4,4,8,15,26,11,5,8
12714,6,19,5,5,2,4,5,7,22,18,9,6,8
13435,5,2,5,3,0,1,2,3,0,1,2,3,8
14044,9,11,13,5,3,4,5,6,9,1,4,8,8
13171,16,5,8,3,3,5,10,16,1,4,6,2,8
13599,9,11,9,5,4,6,6,13,7,12,4,6,8
13028,9,8,4,8,3,2,6,7,6,3,2,6,8
13611,11,9,6,6,4,6,3,9,6,2,6,5,8
13750,1,4,2,1,0,11,0,8,7,6,3,5,8
15354,32,24,12,9,11,8,10,12,9,8,5,11,8
15647,10,18,10,3,7,6,5,1,2,3,4,10,8
15651,8,9,8,3,7,6,5,4,6,1,5,3,8
15622,9,6,7,3,8,6,2,5,14,15,14,10,8
15057,4,11,14,17,4,5,11,9,8,6,4,7,8
15755,5,2,9,8,3,3,3,10,5,9,2,14,8
14759,8,5,2,2,1,13,20,18,20,10,12,11,8
15469,0,1,1,0,0,3,1,1,3,2,0,5,8
14894,0,0,0,0,0,0,0,0,0,0,0,5,8
15477,3,4,13,6,5,8,10,14,14,3,9,2,8
15450,2,3,3,5,1,0,2,5,3,1,1,3,8
14925,20,18,8,8,1,4,11,9,6,11,11,15,8
15462,16,11,17,8,13,11,26,30,6,8,12,3,8
14902,7,4,1,6,2,3,3,6,12,3,6,11,8
14600,7,1,4,6,16,0,17,14,31,21,11,3,8
15308,0,2,2,4,3,2,2,3,1,3,1,5,8
15342,21,33,28,19,8,9,7,8,0,4,3,5,8
15201,21,11,5,3,3,2,10,8,5,9,3,7,8
14432,0,0,5,3,4,1,1,0,10,6,3,1,8
14497,3,2,3,3,3,1,2,6,2,2,1,4,8
15738,15,7,8,8,5,4,4,6,10,4,3,6,8
16082,21,13,9,4,8,14,8,8,7,5,3,6,8
16776,26,20,20,10,3,6,19,6,9,21,3,7,8
17034,8,6,5,1,2,1,6,5,12,7,8,9,8
15911,13,13,9,4,7,3,4,14,14,6,6,5,8
16636,34,26,21,16,15,18,9,12,21,7,8,7,8
16032,18,20,6,17,11,10,23,16,9,8,8,12,8
15795,11,12,10,7,3,0,3,4,2,5,2,10,8
16448,10,14,8,7,1,10,11,14,29,7,9,7,8
16209,4,20,6,7,4,3,3,10,6,4,1,2,8
16040,12,14,16,10,15,14,8,5,17,14,9,9,8
16196,7,6,6,8,5,2,13,14,18,10,8,11,8
16459,5,12,12,17,11,10,8,13,9,3,5,8,8
16350,21,18,13,6,0,6,8,9,4,7,4,6,8
16071,29,14,30,10,9,9,8,14,7,9,7,20,8
16337,1,3,2,4,5,8,14,6,14,3,5,7,8
16075,4,6,0,2,3,3,1,2,0,0,2,2,8
16758,7,5,11,13,4,1,9,13,6,11,1,3,8
16076,8,14,8,5,4,6,6,8,17,7,4,7,8
18345,35,28,29,16,21,12,22,29,13,7,10,6,8
17948,0,0,1,0,1,0,0,0,0,0,1,0,8
17903,26,14,7,10,15,3,10,14,9,10,7,9,8
17466,5,3,2,3,2,1,5,7,10,8,4,4,8
18108,8,9,10,4,4,3,7,3,8,3,8,6,8
17644,13,17,16,11,18,6,16,16,20,10,4,13,8
17471,12,19,9,4,6,6,12,12,9,6,9,5,8
17202,14,16,19,13,12,12,11,10,3,4,5,4,8
17196,22,14,11,11,7,8,6,16,8,18,6,3,8
17648,6,3,3,1,2,6,3,3,4,4,1,1,8
18201,22,10,6,8,12,6,10,6,7,4,8,9,8
17078,14,6,8,4,4,5,10,13,4,5,1,5,8
18349,23,12,10,8,11,22,15,17,14,10,8,5,8
17921,5,6,9,7,10,13,9,10,19,14,3,7,8
17338,8,11,9,7,13,5,14,13,16,20,5,12,8
17076,2,3,9,4,6,1,4,6,7,4,5,9,8
17674,9,0,1,2,2,1,9,0,3,1,1,3,8
18513,9,4,3,8,3,3,2,2,1,2,0,2,8
18048,27,11,23,11,8,10,15,13,7,7,11,5,8
18520,4,8,5,2,5,1,4,0,8,3,1,1,8
19496,40,29,25,20,16,20,14,10,16,7,3,10,8
20081,0,4,4,2,2,2,6,6,5,10,4,5,8
20210,6,13,6,8,6,1,9,12,22,11,11,5,8
18642,17,12,6,9,9,18,10,12,13,18,7,7,8
20499,1,2,3,2,6,3,8,7,6,6,5,2,8
19778,8,6,9,5,10,9,8,12,6,2,3,2,8
19520,5,1,4,0,0,2,0,1,2,7,0,3,8
19647,12,11,10,6,6,10,10,5,11,7,3,5,8
18792,6,2,7,1,4,3,8,9,5,9,11,9,8
18647,1,1,1,1,0,8,1,3,7,6,4,4,8
20229,0,2,1,4,4,3,7,0,7,7,2,4,8
18637,17,32,18,17,4,9,23,16,19,12,6,4,8
19643,24,20,8,5,8,6,7,4,3,8,9,4,8
19210,9,18,12,10,9,7,5,16,7,1,2,2,8
18781,42,50,29,19,16,12,24,28,20,14,10,1,8
22949,13,4,2,7,1,7,2,5,8,2,1,4,8
22250,1,1,1,2,1,2,0,3,3,2,1,1,8
22249,8,5,4,0,2,2,8,10,5,5,2,7,8
21216,10,3,3,5,1,3,5,3,9,2,7,3,8
20792,16,5,7,8,13,9,14,10,12,9,15,7,8
20814,2,0,1,6,5,2,3,6,4,2,4,3,8
20790,7,8,9,5,6,6,14,11,11,7,4,11,8
22395,9,3,1,4,0,3,9,5,4,1,1,4,8
20932,7,4,3,0,2,0,1,4,9,4,1,2,8
20940,6,4,0,2,5,2,7,2,3,2,3,5,8
9725,7,13,6,6,6,5,2,20,7,3,7,6,9
9300,13,9,2,4,3,3,7,11,6,6,8,5,9
10004,43,25,17,20,18,23,25,25,25,8,21,12,9
9283,19,20,14,5,6,5,9,13,19,10,5,5,9
9138,17,22,11,11,11,8,7,11,11,12,7,10,9
10005,23,12,4,6,0,7,9,6,7,2,5,11,9
11302,5,1,2,0,3,1,1,2,8,3,11,10,9
13757,7,7,2,4,5,6,5,5,4,3,1,3,9
13603,13,19,13,5,4,3,8,6,16,16,5,7,9
12731,32,21,6,6,10,5,8,15,11,20,7,7,9
13021,3,5,2,2,4,1,3,3,3,2,0,1,9
13568,15,12,5,5,6,1,12,5,17,12,3,13,9
13889,18,11,14,6,3,10,9,16,10,7,13,2,9
13738,12,9,7,8,6,1,9,13,7,4,4,5,9
13019,21,7,12,6,4,4,7,9,13,9,4,8,9
13153,1,20,6,2,0,6,2,3,7,5,0,3,9
13022,13,9,20,4,8,6,12,7,13,4,7,5,9
13748,11,9,4,8,5,11,16,15,15,6,6,4,9
13017,9,10,8,1,3,11,2,8,9,2,1,5,9
14186,8,7,7,3,9,8,8,9,7,7,4,4,9
12744,2,7,1,3,3,1,5,6,13,5,1,1,9
14208,4,0,0,0,0,2,1,1,3,0,0,2,9
14776,21,17,15,7,6,9,6,11,11,6,9,3,9
15165,1,2,2,4,3,0,1,11,1,7,8,1,9
14764,13,8,8,6,3,11,13,5,9,6,13,7,9
15312,4,3,2,2,2,3,6,6,8,3,7,4,9
14611,5,4,3,4,3,14,10,6,14,5,5,14,9
14601,7,9,4,2,4,3,16,11,24,10,8,13,9
15484,24,22,37,13,16,2,8,4,5,12,6,6,9
15018,8,6,4,6,4,2,12,12,10,6,8,11,9
14460,2,4,2,2,4,2,6,13,8,4,5,3,9
15737,25,14,5,12,7,6,14,19,28,10,14,11,9
14501,2,4,3,4,0,3,4,4,2,4,4,6,9
15017,11,9,8,2,4,6,6,8,13,10,10,6,9
15323,30,10,10,10,8,7,18,16,21,14,6,6,9
15514,2,9,7,0,2,2,2,6,0,3,12,9,9
15154,5,1,0,0,3,3,1,2,7,3,1,5,9
15740,14,9,3,8,6,4,4,6,4,1,4,6,9
15503,10,28,28,10,5,5,6,7,5,10,13,9,9
15058,15,9,6,11,3,6,11,5,7,2,3,12,9
14874,4,2,2,1,4,0,0,2,3,2,1,0,9
15610,15,12,10,11,14,12,27,25,16,12,19,6,9
16786,3,4,4,0,5,2,9,3,2,3,3,3,9
16462,11,8,11,7,15,8,14,10,7,3,9,6,9
16765,7,7,15,8,11,23,10,10,16,18,9,6,9
16886,15,18,11,13,12,13,4,13,12,7,9,12,9
16513,3,7,4,1,3,1,6,6,2,6,1,1,9
16889,5,8,5,14,9,10,4,13,12,3,3,3,9
15939,27,20,12,12,9,21,19,13,10,8,8,10,9
16468,6,9,5,6,3,3,5,1,1,4,5,2,9
16034,15,12,8,8,13,6,8,10,15,10,13,6,9
16475,11,12,9,6,12,6,14,13,12,18,15,14,9
15792,21,13,16,11,7,10,11,2,6,2,14,6,9
16928,11,4,3,2,1,4,3,2,5,1,0,6,9
16366,2,7,1,1,0,1,2,5,1,3,4,0,9
16737,8,7,5,0,4,7,5,3,14,6,5,15,9
16506,18,13,3,2,7,7,4,3,5,4,2,8,9
16742,4,11,16,5,10,7,10,6,7,14,3,3,9
15791,20,23,30,17,7,19,6,13,8,10,11,14,9
17022,26,15,5,7,12,11,12,14,19,13,9,8,9
16182,3,4,12,6,5,2,3,4,12,9,5,7,9
16498,5,12,3,1,3,2,8,12,12,4,1,0,9
15942,5,5,12,6,2,5,2,6,6,5,3,2,9
17031,4,12,9,6,9,13,10,8,11,9,9,5,9
16461,15,14,12,14,10,16,16,9,13,8,13,10,9
16179,10,6,2,5,5,5,7,5,10,4,4,5,9
16039,14,12,4,13,13,21,17,26,23,15,14,8,9
16598,17,9,10,5,8,5,3,7,4,9,6,5,9
18078,20,24,11,11,8,12,13,25,44,27,12,14,9
17625,5,2,4,5,1,2,7,2,10,12,9,7,9
18054,28,13,10,7,6,5,4,6,8,9,5,3,9
17311,6,2,7,3,4,4,6,8,4,4,1,8,9
18088,6,5,4,4,2,5,2,4,0,5,2,5,9
17497,10,7,11,7,2,3,6,5,5,4,7,2,9
18343,8,25,8,17,11,3,11,16,4,16,18,7,9
17481,12,21,10,12,9,9,11,6,15,6,6,5,9
17611,3,4,0,0,2,3,0,1,1,0,3,3,9
17917,0,0,0,1,0,0,2,1,14,14,5,5,9
17360,13,3,5,5,1,1,6,10,8,13,2,4,9
18355,2,6,0,2,1,0,2,5,11,2,4,2,9
17224,21,17,18,13,6,10,9,17,12,18,10,5,9
18066,17,20,6,13,8,7,10,14,10,5,3,9,9
17771,6,5,3,6,5,2,4,10,5,7,5,4,9
18485,26,20,18,9,6,11,11,12,23,14,10,7,9
17773,11,4,2,4,2,3,7,5,8,4,4,2,9
17661,9,3,9,2,1,7,21,2,7,6,5,3,9
18325,6,3,1,1,1,1,3,7,3,0,3,5,9
18361,12,7,4,4,2,8,7,6,18,16,6,8,9
17163,6,5,11,5,12,5,14,15,15,8,6,11,9
18941,7,1,6,3,1,3,3,7,6,4,1,2,9
18656,7,7,6,1,2,5,5,4,11,4,10,10,9
20232,17,14,11,15,11,9,17,20,17,13,9,9,9
19933,7,9,8,2,1,9,8,7,14,3,4,5,9
18648,5,1,2,3,0,1,2,0,1,4,2,3,9
19089,6,2,4,1,0,0,8,7,8,8,2,2,9
19802,17,5,5,8,11,8,3,8,8,12,6,9,9
19939,1,0,1,1,1,0,2,2,3,3,0,4,9
18926,21,14,15,22,11,4,10,20,16,6,5,7,9
19635,8,11,13,5,12,8,17,3,12,7,6,5,9
19372,2,3,2,0,3,2,3,5,4,3,5,2,9
19793,2,4,10,3,0,3,4,3,1,1,2,2,9
20062,19,5,8,13,7,5,6,5,10,7,3,4,9
19636,8,24,6,3,10,5,17,7,19,4,14,5,9
21509,8,5,1,15,3,7,7,11,14,8,9,4,9
22938,9,4,5,1,1,2,14,9,13,14,9,8,9
21224,13,7,6,5,2,7,3,8,9,6,6,2,9
20933,22,15,13,14,15,5,12,14,14,7,5,6,9
20950,4,6,5,4,2,3,7,10,4,9,5,2,9
21367,4,9,4,3,3,5,2,6,8,1,3,5,9
20975,5,4,10,3,1,2,6,1,6,6,9,11,9
21080,8,10,13,6,11,8,8,10,24,17,10,4,9
20645,13,19,9,15,8,6,10,8,15,11,6,7,9
9287,2,3,3,2,6,6,4,6,7,2,4,6,10
10013,5,3,1,0,1,1,8,1,5,2,2,4,10
8837,4,11,2,7,5,11,13,8,0,7,1,9,10
8850,6,1,12,8,3,3,4,3,3,0,1,4,10
10422,0,7,6,5,5,6,2,9,6,10,2,4,10
10280,6,8,4,2,3,1,1,3,7,5,2,2,10
10423,11,18,16,7,9,5,4,9,12,9,11,5,10
12016,5,10,5,1,3,2,1,8,14,6,3,10,10
12587,23,7,12,12,1,7,8,5,4,5,3,2,10
10869,4,2,4,1,1,1,2,0,6,4,2,2,10
10849,9,12,7,5,4,5,5,7,14,12,8,11,10
11717,14,19,10,2,7,7,13,7,8,5,4,1,10
10868,9,4,2,1,4,0,1,4,4,4,4,3,10
11155,7,6,7,6,4,3,7,10,9,11,3,2,10
12315,7,10,5,1,1,0,4,3,3,5,2,0,10
13031,10,10,10,4,4,8,7,5,18,7,1,4,10
14028,14,5,6,5,8,2,10,14,18,1,5,4,10
14062,8,14,6,5,7,6,5,7,11,7,9,15,10
12885,15,13,11,6,6,6,8,9,6,11,23,9,10
13029,7,16,14,5,8,18,16,9,15,14,5,13,10
12894,0,1,0,1,0,2,2,1,0,0,2,3,10
13743,17,16,16,9,8,14,16,6,16,13,8,5,10
13315,13,11,10,2,4,6,6,9,12,6,10,6,10
13307,10,14,5,4,5,4,7,5,10,13,3,4,10
13598,9,6,8,6,3,11,11,5,8,14,9,3,10
13471,10,9,5,4,4,1,6,12,2,6,2,10,10
14317,4,7,9,4,7,6,8,10,7,4,6,4,10
13177,12,7,5,8,3,3,5,18,21,15,4,12,10
13754,20,17,19,7,15,3,5,11,15,6,8,10,10
14211,9,11,6,4,4,4,7,7,2,10,1,9,10
15467,8,4,6,5,6,2,10,4,8,3,4,4,10
15465,17,12,14,12,2,6,14,8,3,9,3,1,10
14775,24,17,18,11,8,12,10,14,8,10,14,7,10
15644,42,30,24,7,4,17,24,21,10,19,32,14,10
15754,14,10,9,14,10,6,28,16,6,8,22,14,10
14586,7,6,4,4,5,7,9,11,8,13,5,2,10
15501,3,13,3,2,1,3,2,3,4,13,10,10,10
15458,18,9,11,5,13,7,23,24,14,14,8,7,10
14491,10,5,9,10,3,4,3,4,5,6,5,3,10
14901,5,14,15,16,7,8,15,15,29,7,13,16,10
15606,22,18,12,9,15,7,28,23,14,12,16,6,10
15628,35,15,27,22,22,9,6,13,11,11,7,18,10
15609,19,23,8,3,3,5,10,15,2,4,0,3,10
14921,15,7,5,8,4,10,9,4,6,9,4,7,10
15337,12,13,7,11,6,11,8,4,17,10,3,7,10
15066,14,9,6,17,1,4,1,3,6,4,0,3,10
15209,13,20,14,8,0,3,5,6,14,10,7,13,10
15320,13,8,3,6,7,6,14,20,15,5,5,7,10
15341,25,15,24,17,13,17,10,4,7,3,3,11,10
14756,0,4,0,1,0,0,1,2,12,2,1,3,10
15052,29,18,13,11,4,8,5,13,11,3,15,9,10
15198,36,24,29,12,5,7,7,9,8,10,6,2,10
15059,11,9,6,4,5,13,16,4,9,7,6,9,10
15161,6,10,3,3,4,8,13,11,14,16,8,7,10
15744,9,3,4,2,6,2,5,5,7,6,5,13,10
16771,7,8,6,8,3,3,7,10,9,3,19,12,10
16226,22,22,20,7,1,16,11,8,15,12,12,3,10
15897,12,12,14,17,12,9,22,10,21,24,8,9,10
16779,15,16,13,16,4,20,14,18,27,7,5,18,10
16616,6,9,10,5,9,11,9,8,14,14,17,7,10
16316,13,11,1,8,7,11,10,8,9,4,10,4,10
16449,6,4,3,2,2,2,1,5,3,4,4,4,10
16190,10,11,5,10,15,10,27,18,18,14,20,14,10
16047,12,19,14,9,15,29,28,13,18,20,11,14,10
16754,2,21,5,9,12,9,15,9,32,14,10,4,10
16925,18,16,16,9,11,8,17,12,19,8,8,20,10
15924,30,22,17,12,6,7,9,8,13,10,9,6,10
15904,5,10,7,6,18,10,15,6,13,14,11,14,10
16367,26,14,10,13,7,9,18,8,11,5,8,8,10
16943,10,14,16,10,11,4,7,5,8,6,2,7,10
16222,14,17,14,8,8,15,19,14,10,6,8,8,10
16491,28,25,34,9,4,14,8,14,20,8,6,19,10
16376,12,8,9,6,2,3,3,2,5,6,3,7,10
16602,14,25,16,10,14,11,8,11,10,9,12,7,10
17028,11,6,13,2,10,8,10,8,11,6,5,3,10
17023,15,14,14,11,19,11,18,18,22,10,5,10,10
17494,8,7,5,3,4,3,5,5,10,6,2,4,10
17942,14,5,10,4,8,11,13,7,14,7,10,12,10
17203,9,5,3,8,8,9,15,10,6,3,11,3,10
17067,24,25,23,8,7,22,8,21,22,15,11,19,10
18082,16,7,7,6,5,3,5,8,5,5,4,3,10
17474,32,11,12,9,10,15,15,5,8,15,9,10,10
17221,23,24,22,16,12,7,23,12,17,12,11,9,10
17165,4,7,8,7,1,5,4,8,8,3,3,8,10
17918,11,10,7,7,3,6,2,15,12,8,7,13,10
17199,28,21,20,12,11,15,19,16,14,14,10,7,10
17626,8,7,5,7,4,9,8,7,18,12,7,7,10
17613,13,3,4,5,2,3,5,3,5,6,16,3,10
17051,16,21,9,8,9,10,24,23,27,18,20,15,10
17451,9,4,1,8,7,5,6,7,12,6,4,6,10
17079,12,8,16,10,6,6,9,4,6,6,3,1,10
17789,15,8,10,10,8,7,6,9,10,5,3,4,10
17627,9,11,14,3,2,1,3,6,18,8,15,12,10
18225,7,9,6,8,4,3,10,11,12,5,4,4,10
18501,0,2,0,1,1,3,7,6,8,4,5,5,10
17205,15,14,18,2,3,3,9,4,11,8,3,3,10
17198,44,35,33,13,18,15,19,14,20,17,13,12,10
18806,9,11,5,7,0,1,14,6,7,11,11,5,10
18923,41,23,28,10,10,12,10,10,10,11,7,11,10
20510,11,2,5,4,4,1,2,3,4,3,2,2,10
19208,9,17,24,9,5,7,14,2,7,6,3,4,10
20362,19,6,9,11,6,10,8,5,12,12,6,12,10
19500,53,38,31,18,19,14,21,18,22,10,8,8,10
19648,2,1,7,5,2,2,4,5,4,6,5,5,10
18943,6,3,3,4,3,1,3,4,9,0,2,1,10
19930,21,13,13,14,10,10,19,12,9,18,6,4,10
18915,13,7,4,9,2,1,5,4,1,4,1,1,10
18638,35,37,23,19,12,12,19,28,25,19,6,16,10
20646,4,13,5,12,7,3,4,7,13,5,8,3,10
21659,19,14,8,8,8,7,16,18,15,8,2,4,10
21076,19,10,13,5,7,2,11,2,15,9,2,11,10
20692,6,5,4,5,1,1,6,3,6,2,3,14,10
10451,3,0,1,0,3,5,3,2,2,6,6,11,11
9707,2,3,2,2,1,0,5,2,5,3,0,1,11
10446,27,24,8,19,15,12,15,12,26,16,6,10,11
9995,16,10,6,4,7,1,7,10,11,7,2,4,11
9118,7,5,3,3,1,4,3,14,15,14,9,7,11
12441,9,7,14,7,5,6,7,13,2,2,2,5,11
12304,6,7,5,6,3,1,3,3,8,5,6,9,11
11028,3,8,9,2,2,2,3,16,21,8,9,9,11
12286,19,11,7,9,7,7,5,3,5,4,5,14,11
12139,0,1,0,1,4,0,1,3,2,4,0,7,11
14184,11,13,7,12,6,10,11,24,25,17,7,9,11
13466,12,12,9,8,6,8,8,8,14,9,5,10,11
14176,13,16,3,8,4,5,16,7,16,7,1,13,11
13321,16,10,10,8,10,6,8,22,15,8,9,9,11
13462,15,15,15,8,8,2,16,16,13,13,3,8,11
13877,6,17,9,3,4,4,4,5,10,6,4,6,11
14463,3,7,6,5,3,6,6,10,4,3,0,1,11
15344,39,58,34,7,8,6,9,9,7,6,10,4,11
15451,4,7,7,6,8,9,12,8,10,4,2,4,11
14615,6,6,7,11,4,21,26,20,31,14,16,9,11
14935,10,5,1,3,1,3,4,8,7,2,4,4,11
14910,19,20,22,12,7,9,12,6,4,6,8,0,11
14637,14,15,8,3,3,8,11,5,15,5,6,8,11
14922,5,10,5,7,1,5,5,9,2,2,5,2,11
15630,24,18,32,13,6,7,9,7,5,12,5,11,11
14883,8,6,4,2,3,1,15,9,8,4,0,3,11
14480,12,11,16,5,3,10,3,2,10,8,6,7,11
15193,19,9,10,10,13,9,11,9,20,5,10,8,11
14614,5,12,10,13,6,6,29,20,27,25,15,19,11
15635,40,39,24,10,12,10,21,11,11,13,13,12,11
14887,10,1,3,5,8,1,5,13,14,16,12,7,11
16081,14,10,7,9,1,10,11,4,11,6,8,4,11
16329,23,22,27,15,18,12,27,27,38,43,19,20,11
16741,11,8,5,5,3,1,7,8,10,1,7,8,11
16748,12,5,6,5,5,10,15,7,7,16,6,9,11
16467,17,11,7,10,7,11,12,8,15,13,14,15,11
15919,32,39,27,19,12,16,30,12,27,14,14,10,11
16903,8,16,15,14,12,14,14,10,14,15,14,13,11
16349,13,14,23,7,3,10,16,9,6,11,4,12,11
16919,19,18,18,9,6,5,15,9,16,6,8,6,11
16205,41,21,39,19,13,10,22,16,16,16,15,17,11
16922,30,23,22,8,17,17,17,11,18,19,14,10,11
16305,12,9,3,0,8,3,10,12,6,13,6,12,11
16926,20,35,25,14,15,9,6,22,30,13,11,15,11
15921,31,25,39,10,11,11,14,12,9,10,2,10,11
15940,3,3,5,1,0,4,5,3,1,2,1,2,11
16327,13,4,8,13,12,15,6,3,18,28,17,22,11
16939,6,13,10,3,4,4,1,0,8,4,4,1,11
16318,12,10,3,10,13,23,10,11,28,6,7,11,11
16944,15,15,21,7,5,13,7,10,4,5,5,9,11
15773,26,25,17,13,8,15,19,12,6,6,5,8,11
16073,23,9,22,15,5,6,9,12,13,10,10,19,11
17477,4,4,3,2,6,4,8,11,5,6,10,9,11
17496,11,11,8,3,4,6,8,3,3,3,4,7,11
17500,18,16,17,8,15,15,9,24,34,14,13,10,11
17919,14,10,12,14,10,12,15,11,15,13,8,13,11
17760,36,24,24,12,8,11,13,47,17,11,5,13,11
17489,14,19,10,11,12,18,21,10,23,10,7,8,11
17490,11,16,9,17,10,19,28,15,15,9,13,10,11
17336,6,11,7,3,13,7,14,20,19,24,24,19,11
17924,0,4,3,2,3,0,2,6,6,5,11,7,11
17778,11,8,8,12,13,14,19,5,9,12,9,9,11
17472,25,19,12,5,4,8,15,7,5,8,10,10,11
17190,8,1,8,0,3,4,8,13,17,13,2,21,11
17488,32,30,9,23,13,19,15,14,11,3,3,8,11
19928,11,20,11,11,14,10,12,19,7,9,14,13,11
18635,16,24,14,12,11,6,3,4,0,11,3,3,11
20074,4,8,2,4,2,4,14,25,6,4,10,6,11
18766,10,10,7,3,3,5,4,10,8,1,5,9,11
20357,15,20,22,14,16,7,13,11,17,16,10,11,11
19956,3,0,1,2,5,2,0,3,4,8,1,4,11
19784,22,28,18,15,11,10,8,30,30,17,10,8,11
21094,7,2,14,1,8,1,2,3,2,3,2,10,11
20789,10,4,9,2,1,3,5,5,3,2,5,9,11
7547,14,13,9,3,4,3,7,13,23,14,14,14,12
10016,7,10,1,2,1,3,3,4,4,4,0,5,12
11869,0,8,2,5,2,0,0,2,3,4,0,0,12
12431,8,5,6,2,8,2,8,5,11,7,6,16,12
12285,32,22,20,12,15,14,14,16,24,11,16,15,12
14321,9,8,4,10,2,4,6,10,5,7,1,7,12
14215,7,7,6,8,7,2,7,3,4,6,2,3,12
13318,19,18,12,17,9,7,6,17,18,10,12,8,12
13460,40,13,1,2,8,8,2,7,13,13,11,10,12
13472,9,8,7,3,7,5,11,7,18,7,4,7,12
13604,7,8,7,6,3,3,3,10,6,4,1,7,12
13615,10,8,7,2,14,1,9,17,18,14,5,11,12
